Date,garch_conditional_vol
1990-07-20,0.012520063849998448
1990-07-23,0.01225267855214292
1990-07-24,0.011859212192205065
1990-07-25,0.01194110121740536
1990-07-26,0.012070003885540755
1990-07-27,0.012014530816871951
1990-07-30,0.01188087354095627
1990-07-31,0.012075099270053227
1990-08-01,0.012139331654641781
1990-08-02,0.012112080474018483
1990-08-03,0.011866688563278237
1990-08-06,0.011489923665176817
1990-08-07,0.010932952517120594
1990-08-08,0.011122202748464979
1990-08-09,0.011524107441529824
1990-08-10,0.011729158885446546
1990-08-13,0.011493563720966932
1990-08-14,0.0118348374199211
1990-08-15,0.011926323668709223
1990-08-16,0.012015448143898074
1990-08-17,0.01154462275180774
1990-08-20,0.011315517444021789
1990-08-21,0.011480404814222576
1990-08-22,0.011120839130008463
1990-08-23,0.010882771442827593
1990-08-24,0.0104036068945785
1990-08-27,0.010996798883419825
1990-08-28,0.01200851814922105
1990-08-29,0.012032041956957005
1990-08-30,0.012282156127046563
1990-08-31,0.011896113072470876
1990-09-04,0.012246199138069623
1990-09-05,0.012288808968577052
1990-09-06,0.012385202613324521
1990-09-07,0.012090394556674938
1990-09-10,0.012341382776416806
1990-09-11,0.012202451628133371
1990-09-12,0.012166059660435921
1990-09-13,0.012293401006613696
1990-09-14,0.012010813690445083
1990-09-17,0.011906003896028394
1990-09-18,0.012022066788086271
1990-09-19,0.012115424550299195
1990-09-20,0.011984944448332849
1990-09-21,0.011650127789357145
1990-09-24,0.011711762116308965
1990-09-25,0.011296332313452262
1990-09-26,0.01171757796455952
1990-09-27,0.011541441328913332
1990-09-28,0.01131951622953273
1990-10-01,0.011867075788094764
1990-10-02,0.012691313566304506
1990-10-03,0.012661284826019447
1990-10-04,0.012333963672223256
1990-10-05,0.012427906357702601
1990-10-08,0.012317647634310567
1990-10-09,0.012469245968336927
1990-10-10,0.011861501738530601
1990-10-11,0.011557209362191857
1990-10-12,0.01126860196614841
1990-10-15,0.011784143339827913
1990-10-16,0.012110598660483857
1990-10-17,0.011802823071685096
1990-10-18,0.011845612559804337
1990-10-19,0.012509473683763298
1990-10-22,0.01305663306676366
1990-10-23,0.013143460766511855
1990-10-24,0.01285861102061586
1990-10-25,0.012806339402113572
1990-10-26,0.01255854623973292
1990-10-29,0.012124554375159628
1990-10-30,0.011924170341518691
1990-10-31,0.012144979407212006
1990-11-01,0.012154881684507197
1990-11-02,0.012417810938453835
1990-11-05,0.012802566991452623
1990-11-06,0.01295808129733404
1990-11-07,0.012654210863956551
1990-11-08,0.012200342754696591
1990-11-09,0.012337535034447587
1990-11-12,0.012846440585885984
1990-11-13,0.013249378122509006
1990-11-14,0.012997012636967656
1990-11-15,0.01312423665042263
1990-11-16,0.012775531233925113
1990-11-19,0.01272220439031236
1990-11-20,0.0128416207036883
1990-11-21,0.012480925496900016
1990-11-23,0.012511113889579744
1990-11-26,0.012411277901179692
1990-11-27,0.012504246110086551
1990-11-28,0.012599816886849594
1990-11-29,0.012548506381329375
1990-11-30,0.012400143533151574
1990-12-03,0.012857582939683573
1990-12-04,0.012931183145599996
1990-12-05,0.013024040122114314
1990-12-06,0.013208850066981503
1990-12-07,0.01303398854351774
1990-12-10,0.012846156197436174
1990-12-11,0.012862087350566993
1990-12-12,0.012615024533120823
1990-12-13,0.012863273540172424
1990-12-14,0.012729931533211817
1990-12-17,0.01249409451165809
1990-12-18,0.012408062919764254
1990-12-19,0.012704125789440997
1990-12-20,0.012662749342164973
1990-12-21,0.012609429444544016
1990-12-24,0.012690220598137696
1990-12-26,0.012507022085623907
1990-12-27,0.012548803656562546
1990-12-28,0.012332734672104394
1990-12-31,0.012356792974025496
1991-01-02,0.01245851167218229
1991-01-03,0.012170370341380006
1991-01-04,0.0118620768564622
1991-01-07,0.011842875391613314
1991-01-08,0.011500721368659058
1991-01-09,0.011551468519745117
1991-01-10,0.01138525348041849
1991-01-11,0.011736007807625789
1991-01-14,0.011854160419474978
1991-01-15,0.011699703700826276
1991-01-16,0.01186540578022947
1991-01-17,0.012107471197501492
1991-01-18,0.013149297470536036
1991-01-21,0.013373004324951216
1991-01-22,0.013156034758626875
1991-01-23,0.012854114569002196
1991-01-24,0.012926935239915576
1991-01-25,0.013199914241425116
1991-01-28,0.013182726128118953
1991-01-29,0.01306999368890324
1991-01-30,0.012959993601193464
1991-01-31,0.013262600834651379
1991-02-01,0.013364775981568856
1991-02-04,0.013171624984459897
1991-02-05,0.01345754068097677
1991-02-06,0.013524071975698673
1991-02-07,0.013875676708461154
1991-02-08,0.013579378098996281
1991-02-11,0.013619875900257998
1991-02-12,0.01413675634584306
1991-02-13,0.01371601756476495
1991-02-14,0.013783735766992808
1991-02-15,0.013301479258610372
1991-02-19,0.013514866775852681
1991-02-20,0.013386912381851112
1991-02-21,0.012985390340682957
1991-02-22,0.012887953798046102
1991-02-25,0.012858955226167671
1991-02-26,0.012896409973933902
1991-02-27,0.012540219812506503
1991-02-28,0.012852918214654965
1991-03-01,0.012738768920880442
1991-03-04,0.012914231105889212
1991-03-05,0.012762831936340082
1991-03-06,0.01322295203050372
1991-03-07,0.013073069294475416
1991-03-08,0.012959664779093145
1991-03-11,0.012815243834826202
1991-03-12,0.012623306585461803
1991-03-13,0.012395590584564374
1991-03-14,0.012690726842933653
1991-03-15,0.012571380746105297
1991-03-18,0.012540742148137343
1991-03-19,0.012413270426479031
1991-03-20,0.012055747220328013
1991-03-21,0.012170252148461371
1991-03-22,0.012094769052590628
1991-03-25,0.012175531045161043
1991-03-26,0.012345158672614865
1991-03-27,0.012786381816760551
1991-03-28,0.012663450920570208
1991-04-01,0.012607530104088233
1991-04-02,0.012323113396236174
1991-04-03,0.012893746241818094
1991-04-04,0.012782992265672984
1991-04-05,0.01277463667984215
1991-04-08,0.012444218683748993
1991-04-09,0.01264287326375828
1991-04-10,0.012287435661762283
1991-04-11,0.012258519672534593
1991-04-12,0.012563167806040967
1991-04-15,0.012710199883704618
1991-04-16,0.012707785205711872
1991-04-17,0.013088466588999804
1991-04-18,0.01317159023421338
1991-04-19,0.012941805174589368
1991-04-22,0.012605683577893656
1991-04-23,0.012366336583993897
1991-04-24,0.012406403389173808
1991-04-25,0.012453824326812897
1991-04-26,0.012216576581836208
1991-04-29,0.012207995915962496
1991-04-30,0.011890093200926585
1991-05-01,0.012046136105617106
1991-05-02,0.012407497644536138
1991-05-03,0.012405372279989946
1991-05-06,0.01240669542905277
1991-05-07,0.012344446029782824
1991-05-08,0.012163807151849913
1991-05-09,0.012253565613463758
1991-05-10,0.012572431713916626
1991-05-13,0.012095178982271776
1991-05-14,0.012182300777927218
1991-05-15,0.01187833464057874
1991-05-16,0.01173200249226665
1991-05-17,0.012042759101332757
1991-05-20,0.012082762770306246
1991-05-21,0.012097756672453427
1991-05-22,0.012323965517227899
1991-05-23,0.012371866343549252
1991-05-24,0.01228099345497834
1991-05-28,0.012446915860327057
1991-05-29,0.01272323664796207
1991-05-30,0.01272291908335173
1991-05-31,0.012942673701399702
1991-06-03,0.013046247309968301
1991-06-04,0.012844516658952504
1991-06-05,0.012755321402752727
1991-06-06,0.01253519749302455
1991-06-07,0.01241240309141773
1991-06-10,0.012140216699747332
1991-06-11,0.012100972451483005
1991-06-12,0.01228350697935316
1991-06-13,0.012013472157557265
1991-06-14,0.01210761200606821
1991-06-17,0.012439173453644299
1991-06-18,0.012284388120309008
1991-06-19,0.012185568405112613
1991-06-20,0.011978826113641986
1991-06-21,0.012034846788716452
1991-06-24,0.012216579966491855
1991-06-25,0.011814700209678277
1991-06-26,0.011850115506744809
1991-06-27,0.01196223280860571
1991-06-28,0.012187172156183385
1991-07-01,0.01199362346914492
1991-07-02,0.01249664828475692
1991-07-03,0.012440385751549906
1991-07-05,0.0121644020206164
1991-07-08,0.012225814451767961
1991-07-09,0.012490227859198193
1991-07-10,0.012348156533778564
1991-07-11,0.012314692587449941
1991-07-12,0.012389315096076233
1991-07-15,0.012592222772984224
1991-07-16,0.012692450565456174
1991-07-17,0.01258797871515694
1991-07-18,0.012526702709365034
1991-07-19,0.012772578597439861
1991-07-22,0.012640384758332983
1991-07-23,0.012512136124065858
1991-07-24,0.012270911161101418
1991-07-25,0.012221012825180021
1991-07-26,0.012378400367381257
1991-07-29,0.012363163955640057
1991-07-30,0.012495925694800531
1991-07-31,0.012699927031047342
1991-08-01,0.012718972390773338
1991-08-02,0.012621917538301334
1991-08-05,0.012583127192156126
1991-08-06,0.012415130415070991
1991-08-07,0.01276552108755824
1991-08-08,0.012702016746666043
1991-08-09,0.012573768865499699
1991-08-12,0.012402814813780005
1991-08-13,0.012443396329103637
1991-08-14,0.012523730298648795
1991-08-15,0.01251043154348114
1991-08-16,0.0124460038725355
1991-08-19,0.012199275739871585
1991-08-20,0.011684915157235933
1991-08-21,0.011950818172316552
1991-08-22,0.012775647142024301
1991-08-23,0.012760897012891162
1991-08-26,0.012882216018468912
1991-08-27,0.012788804886146574
1991-08-28,0.01267795103485852
1991-08-29,0.012856720915335509
1991-08-30,0.01277561838611223
1991-09-03,0.012651632459219618
1991-09-04,0.01241051147814452
1991-09-05,0.012261283567215077
1991-09-06,0.012210807918594205
1991-09-09,0.012215099578963846
1991-09-10,0.012188507150882811
1991-09-11,0.01195722419988491
1991-09-12,0.012028018457684257
1991-09-13,0.012201375374670016
1991-09-16,0.011982888342922458
1991-09-17,0.012158288336353604
1991-09-18,0.012153823640063389
1991-09-19,0.012259230749473906
1991-09-20,0.012299276025691681
1991-09-23,0.012318040598687475
1991-09-24,0.012189305974966268
1991-09-25,0.012313003181583303
1991-09-26,0.012256025028971987
1991-09-27,0.012233030576124354
1991-09-30,0.012200341558091592
1991-10-01,0.012333775229215272
1991-10-02,0.012410611374296278
1991-10-03,0.012335375863663008
1991-10-04,0.012099005550913377
1991-10-07,0.011922370108315887
1991-10-08,0.01185433942249791
1991-10-09,0.011979479340293787
1991-10-10,0.011776721991547391
1991-10-11,0.012085499455379187
1991-10-14,0.012165150588093834
1991-10-15,0.012511493373522383
1991-10-16,0.012778986265611957
1991-10-17,0.012830409069056059
1991-10-18,0.012708967500393367
1991-10-21,0.012692042393671644
1991-10-22,0.012491418770996649
1991-10-23,0.012331179138317315
1991-10-24,0.012330402496730928
1991-10-25,0.012148318164895627
1991-10-28,0.012108273481725114
1991-10-29,0.012479683939176433
1991-10-30,0.012578412316901077
1991-10-31,0.012633990582636827
1991-11-01,0.012558675455870092
1991-11-04,0.012454635995503073
1991-11-05,0.012368347256074422
1991-11-06,0.012260122931481253
1991-11-07,0.012340498451855416
1991-11-08,0.012572904391518513
1991-11-11,0.012485517952570203
1991-11-12,0.01247355786455616
1991-11-13,0.012679446058213032
1991-11-14,0.012671187218970656
1991-11-15,0.01260690008047977
1991-11-18,0.01180142902932007
1991-11-19,0.012027445424349022
1991-11-20,0.011710335765896201
1991-11-21,0.011720789415952322
1991-11-22,0.011885800960648433
1991-11-25,0.011690972866326711
1991-11-26,0.01170896870764101
1991-11-27,0.01194946005922324
1991-11-29,0.011898386659249527
1991-12-02,0.01185812800539388
1991-12-03,0.012329986162916699
1991-12-04,0.01229461524010893
1991-12-05,0.012235182877804136
1991-12-06,0.01207248591826225
1991-12-09,0.01220751903382997
1991-12-10,0.012161408934181307
1991-12-11,0.012151124559708322
1991-12-12,0.012152264500876728
1991-12-13,0.012422239099413576
1991-12-16,0.01259430233463772
1991-12-17,0.012554435006649017
1991-12-18,0.012413283751104707
1991-12-19,0.012442974528246348
1991-12-20,0.012361754582593497
1991-12-23,0.012649030720289969
1991-12-24,0.013270522304799576
1991-12-26,0.013306985693543678
1991-12-27,0.013533251909608307
1991-12-30,0.013479759468137278
1991-12-31,0.013891217113176412
1992-01-02,0.013812161320388303
1992-01-03,0.013636678500280289
1992-01-06,0.013595385721181323
1992-01-07,0.013357187006862148
1992-01-08,0.01319407822901169
1992-01-09,0.0131237756118091
1992-01-10,0.012992707914736574
1992-01-13,0.012763138286002333
1992-01-14,0.012659546984214166
1992-01-15,0.012988175624297854
1992-01-16,0.01292075722624504
1992-01-17,0.01269811315026063
1992-01-20,0.012684313410313938
1992-01-21,0.01249271942984343
1992-01-22,0.012256139623907768
1992-01-23,0.012595390161364187
1992-01-24,0.012377305689316115
1992-01-27,0.01239463009342727
1992-01-28,0.012350882657417033
1992-01-29,0.012339104856925263
1992-01-30,0.012071582940139743
1992-01-31,0.012171553823065095
1992-02-03,0.01201998353421852
1992-02-04,0.012094443714197956
1992-02-05,0.012380613054025746
1992-02-06,0.012366433375923191
1992-02-07,0.01235337077522092
1992-02-10,0.01218695285739254
1992-02-11,0.012358365580894608
1992-02-12,0.012346857287892747
1992-02-13,0.012540563724665481
1992-02-14,0.012313862512524988
1992-02-18,0.012238120586793305
1992-02-19,0.011955468699193735
1992-02-20,0.012045674541079458
1992-02-21,0.012423739434474897
1992-02-24,0.012263436601768946
1992-02-25,0.012313769328976263
1992-02-26,0.012202888801862053
1992-02-27,0.012512428230109448
1992-02-28,0.0123971769891511
1992-03-02,0.01231433485649452
1992-03-03,0.012294040569433002
1992-03-04,0.012314431099666099
1992-03-05,0.012108511299207106
1992-03-06,0.011964743446404243
1992-03-09,0.011879887957454918
1992-03-10,0.011972857939620277
1992-03-11,0.01211021958617443
1992-03-12,0.011963032154571266
1992-03-13,0.011991159287760475
1992-03-16,0.01214339239037727
1992-03-17,0.012191284767446435
1992-03-18,0.012396091320064157
1992-03-19,0.012355284513385236
1992-03-20,0.012383468312090376
1992-03-23,0.012459448793055952
1992-03-24,0.012355467520556412
1992-03-25,0.01228452719417611
1992-03-26,0.012202797097991281
1992-03-27,0.012230830440016887
1992-03-30,0.011986192858136124
1992-03-31,0.011990022277905252
1992-04-01,0.012065068227084337
1992-04-02,0.012121929233314671
1992-04-03,0.011923216488036034
1992-04-06,0.012028675630189393
1992-04-07,0.012310044854799591
1992-04-08,0.011885691646619158
1992-04-09,0.011721754782362164
1992-04-10,0.01218551698913434
1992-04-13,0.012423439687794266
1992-04-14,0.01251376442706631
1992-04-15,0.012881807796312672
1992-04-16,0.01304450875068728
1992-04-20,0.012937299386655741
1992-04-21,0.01253310574879439
1992-04-22,0.012505946164305748
1992-04-23,0.01245082471521215
1992-04-24,0.012536373453686219
1992-04-27,0.012355592047229122
1992-04-28,0.012311386683113767
1992-04-29,0.012345504230826044
1992-04-30,0.01251299038363928
1992-05-01,0.01266033607982634
1992-05-04,0.012474786423566466
1992-05-05,0.012717106379653205
1992-05-06,0.012659064962112752
1992-05-07,0.012609151051938975
1992-05-08,0.012513901009409256
1992-05-11,0.012495992619428575
1992-05-12,0.012613745523089576
1992-05-13,0.012447164762066244
1992-05-14,0.012434916783513413
1992-05-15,0.012227704798309988
1992-05-18,0.012058299889974908
1992-05-19,0.012248031585423742
1992-05-20,0.012465907316100996
1992-05-21,0.01238550353427614
1992-05-22,0.012212473652801202
1992-05-26,0.012303533707891756
1992-05-27,0.012149866471258791
1992-05-28,0.012209050206061091
1992-05-29,0.012495539814786846
1992-06-01,0.012388270980982387
1992-06-02,0.012489510138258345
1992-06-03,0.01224943045963062
1992-06-04,0.012316097808010311
1992-06-05,0.012233377713432287
1992-06-08,0.012250384429382716
1992-06-09,0.012245388229435765
1992-06-10,0.012060116283599752
1992-06-11,0.011922998556301122
1992-06-12,0.012073186391513857
1992-06-15,0.01213883234507349
1992-06-16,0.012185758713571245
1992-06-17,0.01208117351558469
1992-06-18,0.011763351110551138
1992-06-19,0.011746396769567393
1992-06-22,0.011976762174486363
1992-06-23,0.011995452974414199
1992-06-24,0.012066765441318628
1992-06-25,0.012078853685937509
1992-06-26,0.012058525907523055
1992-06-29,0.012103490213294706
1992-06-30,0.012469108192737475
1992-07-01,0.012397803695817574
1992-07-02,0.012675427363786206
1992-07-06,0.012561911848108606
1992-07-07,0.012650652380258491
1992-07-08,0.01234185061070652
1992-07-09,0.012399930576881216
1992-07-10,0.012625501998349498
1992-07-13,0.012605425294907897
1992-07-14,0.0125795049384418
1992-07-15,0.012710262057876799
1992-07-16,0.012623614329601737
1992-07-17,0.01260653436873195
1992-07-20,0.01245621070609725
1992-07-21,0.012326248909626698
1992-07-22,0.012319765916303519
1992-07-23,0.012151787018594887
1992-07-24,0.012234188448434356
1992-07-27,0.012210045880289823
1992-07-28,0.012213388517504685
1992-07-29,0.012590432800445087
1992-07-30,0.012836217428013177
1992-07-31,0.01286639436933399
1992-08-03,0.012811132429963831
1992-08-04,0.012796548495650628
1992-08-05,0.012691666589660004
1992-08-06,0.012519080400701911
1992-08-07,0.01239825594107945
1992-08-10,0.012285432550443703
1992-08-11,0.012314662441941642
1992-08-12,0.012279058572530043
1992-08-13,0.012213459694822631
1992-08-14,0.01221702523022886
1992-08-17,0.012351967996011712
1992-08-18,0.012390076423620246
1992-08-19,0.012410100709599754
1992-08-20,0.012216662443725056
1992-08-21,0.01222680446044989
1992-08-24,0.0120398963993417
1992-08-25,0.011834624087472111
1992-08-26,0.01193949708660489
1992-08-27,0.012092617101872614
1992-08-28,0.01211475566405159
1992-08-31,0.01221074783647263
1992-09-01,0.012170535010992701
1992-09-02,0.012303732340001872
1992-09-03,0.01241250524755921
1992-09-04,0.01239508484088583
1992-09-08,0.012327957779275669
1992-09-09,0.012170765945241763
1992-09-10,0.01229655033001932
1992-09-11,0.012508567606532423
1992-09-14,0.012458325468748185
1992-09-15,0.012780128967304667
1992-09-16,0.012419937294653991
1992-09-17,0.012410301246302463
1992-09-18,0.012393721538136369
1992-09-21,0.012556212531463743
1992-09-22,0.012476568367773555
1992-09-23,0.012176778708469945
1992-09-24,0.012205126738227077
1992-09-25,0.012272947401787661
1992-09-28,0.012042182220509179
1992-09-29,0.012204646455189944
1992-09-30,0.012222660099929436
1992-10-01,0.012286694566792206
1992-10-02,0.012197900362072167
1992-10-05,0.011884706566172694
1992-10-06,0.011763751011814313
1992-10-07,0.011801061635466218
1992-10-08,0.01168713900412755
1992-10-09,0.011973202411624927
1992-10-12,0.011719723378802954
1992-10-13,0.012085479716536016
1992-10-14,0.01221980373584925
1992-10-15,0.012229657058888717
1992-10-16,0.012247828560565251
1992-10-19,0.012378610658113584
1992-10-20,0.012562064602691795
1992-10-21,0.012556036324385525
1992-10-22,0.012532497785138961
1992-10-23,0.012456067522773225
1992-10-26,0.012386999600369942
1992-10-27,0.012618706266849364
1992-10-28,0.012595728766198612
1992-10-29,0.012652677872510601
1992-10-30,0.012648826908868276
1992-11-02,0.01247983431292481
1992-11-03,0.01269823927602735
1992-11-04,0.012488196574852341
1992-11-05,0.012303414797825388
1992-11-06,0.012371342173430779
1992-11-09,0.012315105884506279
1992-11-10,0.012368527534640373
1992-11-11,0.012358122461534822
1992-11-12,0.012560937802390102
1992-11-13,0.012564399931977261
1992-11-16,0.012503620315239735
1992-11-17,0.012376342160971797
1992-11-18,0.01228299037564307
1992-11-19,0.012494480526789233
1992-11-20,0.012511080908041903
1992-11-23,0.012660314164633531
1992-11-24,0.01252734747601931
1992-11-25,0.012639959551609138
1992-11-27,0.01268719192830413
1992-11-30,0.012692051662319044
1992-12-01,0.012708827181729417
1992-12-02,0.012623963432833204
1992-12-03,0.012531454611084946
1992-12-04,0.012500887727618367
1992-12-07,0.012596296496648458
1992-12-08,0.012744125921079057
1992-12-09,0.012781782188741707
1992-12-10,0.012646532679778203
1992-12-11,0.012545295075111571
1992-12-14,0.012461564795109278
1992-12-15,0.012388877810541245
1992-12-16,0.012359203989158588
1992-12-17,0.01228984734184637
1992-12-18,0.012513974731619163
1992-12-21,0.012825748051514815
1992-12-22,0.012727024740167167
1992-12-23,0.012650474368273079
1992-12-24,0.012534762027227064
1992-12-28,0.012543784733320152
1992-12-29,0.012476604999094597
1992-12-30,0.012387525294408263
1992-12-31,0.01241992376131147
1993-01-04,0.012234232242024322
1993-01-05,0.01221989331477549
1993-01-06,0.012168174854705349
1993-01-07,0.01219013647138369
1993-01-08,0.011994679662278348
1993-01-11,0.011934176602180397
1993-01-12,0.012083237855389641
1993-01-13,0.012110396658895167
1993-01-14,0.01224302461771348
1993-01-15,0.01241280980725562
1993-01-18,0.012463321381949562
1993-01-19,0.012422654487686681
1993-01-20,0.012310463294153735
1993-01-21,0.012208666947395488
1993-01-22,0.012336401920430756
1993-01-25,0.012362808371062618
1993-01-26,0.012575129023294437
1993-01-27,0.01253488940620312
1993-01-28,0.012402926692701032
1993-01-29,0.012417231713599368
1993-02-01,0.01240588283069466
1993-02-02,0.012602237888031281
1993-02-03,0.012563693419772589
1993-02-04,0.012792474641905012
1993-02-05,0.012859837059932357
1993-02-08,0.012754933282405184
1993-02-09,0.012638605844336246
1993-02-10,0.012460428775973918
1993-02-11,0.012486614990398763
1993-02-12,0.012538895711840685
1993-02-16,0.012343688442449645
1993-02-17,0.011804567551048327
1993-02-18,0.011826189336134595
1993-02-19,0.011801712889769393
1993-02-22,0.011990343213905151
1993-02-23,0.012081017453939863
1993-02-24,0.012078955674488466
1993-02-25,0.01245690920276054
1993-02-26,0.012515973579215238
1993-03-01,0.012543624553372247
1993-03-02,0.012436397942445715
1993-03-03,0.012754572066537441
1993-03-04,0.012770528469015373
1993-03-05,0.012608142031957228
1993-03-08,0.012501247814866577
1993-03-09,0.01297257431482945
1993-03-10,0.012871457350278394
1993-03-11,0.012903516414237523
1993-03-12,0.012691398345104441
1993-03-15,0.012439163970378156
1993-03-16,0.012505888590826929
1993-03-17,0.012474041417368898
1993-03-18,0.012288940671190192
1993-03-19,0.012485513961206954
1993-03-22,0.012368850036844105
1993-03-23,0.012287391631091802
1993-03-24,0.012278510088135889
1993-03-25,0.012240099166325319
1993-03-26,0.012398848161514238
1993-03-29,0.012220557256149175
1993-03-30,0.012391952712470466
1993-03-31,0.01244216252808953
1993-04-01,0.012405129920367828
1993-04-02,0.012315865459026555
1993-04-05,0.011865448746091849
1993-04-06,0.011963475031294461
1993-04-07,0.011938570928195596
1993-04-08,0.012065414350303859
1993-04-12,0.012041262070155268
1993-04-13,0.012445608417282553
1993-04-14,0.012470493237443257
1993-04-15,0.01241602749971047
1993-04-16,0.012384163519497917
1993-04-19,0.012399469386757123
1993-04-20,0.012304644571883834
1993-04-21,0.012174754457591723
1993-04-22,0.012106754726800983
1993-04-23,0.011905971592637704
1993-04-26,0.011817976905523192
1993-04-27,0.011683940428362903
1993-04-28,0.012013165067289623
1993-04-29,0.012044218147906016
1993-04-30,0.012119494975778664
1993-05-03,0.01220981724983168
1993-05-04,0.0123440701278927
1993-05-05,0.012423116893331174
1993-05-06,0.01243018307122291
1993-05-07,0.012342628446237344
1993-05-10,0.012282035613753272
1993-05-11,0.01230723763808203
1993-05-12,0.012388951048314266
1993-05-13,0.012398450215555334
1993-05-14,0.012093076443900667
1993-05-17,0.012132251939836036
1993-05-18,0.012193436833167348
1993-05-19,0.01219955380866654
1993-05-20,0.012630304783227275
1993-05-21,0.012754313168374113
1993-05-24,0.012450168615571956
1993-05-25,0.012547741644154555
1993-05-26,0.012560408893378984
1993-05-27,0.012782262056250337
1993-05-28,0.01266585268389338
1993-06-01,0.012501187124823407
1993-06-02,0.012674850952666355
1993-06-03,0.012627018562460185
1993-06-04,0.012511995787561066
1993-06-07,0.012354984442738708
1993-06-08,0.012219245315981911
1993-06-09,0.012067554186351475
1993-06-10,0.012150370333200945
1993-06-11,0.012142722545342705
1993-06-14,0.012261575218203013
1993-06-15,0.012286747634657234
