Date,AAPL,ABT,ACN,ADP,AFL,ALL,AME,AMGN,APD,AXP,BA,BAC,BAX,BDX,BEN,BLK,BSX,C,CAT,CB,CL,CMCSA,COST,CPB,CSCO,CVX,DHR,DOV,ECL,EL,EMN,EMR,ETN,EW,F,FIS,GE,GIS,GS,HD,HOLX,HON,HSY,IBM,IDXX,IFF,INTC,ITW,JNJ,JPM,KO,LIN,LOW,MCD,MDLZ,MET,MKC,MMM,MRK,MS,MSFT,NEE,NTRS,NUE,PAYX,PEP,PFE,PG,PGR,PH,PKG,PPG,PRU,QCOM,RMD,ROK,SBUX,SHW,STT,SYK,SYY,T,TGT,TMO,TROW,TRV,TXN,UNH,UPS,USB,VZ,WFC,WMT,WY,XOM,ZBH
2011-11-30,0.08128905592500782,0.03153651898148342,0.08763405184651289,0.059052933933363215,0.1558752286532645,0.07909501476656124,0.12720153798419898,0.03871834204816573,0.07799945042634954,0.07760943954941232,0.06994555464593621,0.12925377495654658,0.02676303192892554,0.05384861175158504,0.10313778114141647,0.08080665216647115,0.05717731252370349,0.15889637311627713,0.1610887051235455,0.09336389978978998,0.03347500779505713,0.07758393158983806,0.02956109566135148,0.028905410577558917,0.09317423715293237,0.07011629242824863,0.08881015067800069,0.12876979538357586,0.08848597208059913,0.11706645269404092,0.11308209481362523,0.11653327094950218,0.1499456046954212,0.09690668190185342,0.12737980924889905,0.07042191009084187,0.06541173889895507,0.03479869652238357,0.12549605295698416,0.06270920575596486,0.08378721044257892,0.1147160012743222,0.026789890445174252,0.039738134234679014,0.07559858676624334,0.0615555842617824,0.07990257849033569,0.10502604327597861,0.02327783472306597,0.12132320981455767,0.02393296923965183,0.05472622921314272,0.09118944645249337,0.030878676539449056,0.03114008145726531,0.15984302210997897,0.03217526447668294,0.08412489347055523,0.03793050832926763,0.19984928878010516,0.05428657933020963,0.037635705773710434,0.10268099262402552,0.11052024564859084,0.06747280861509057,0.04454353159580294,0.06497898908908623,0.03174201481773574,0.054497744045441394,0.1573993498365218,0.06944929374124083,0.11729288678957261,0.1022459264358195,0.056713655052989115,0.0375596434683809,0.15118943877362595,0.06553350169943448,0.07019926906050229,0.14123588948144958,0.04885537577730696,0.06301812888303035,0.03335102524205429,0.07523789006814942,0.03283502157344667,0.08310589495645802,0.10343306462973839,0.10073893640477563,0.042638439479895894,0.06386666188029037,0.06383416699216915,0.02417135131946986,0.05341112042612805,0.04782836447187129,0.10555098959746533,0.05030191942163627,0.01810420205685031
2011-12-31,0.07797430751128061,0.03246905022003514,0.09052841689509777,0.06376136109133536,0.15559773280865158,0.08091369379408399,0.12652985022178057,0.056529585093922904,0.07907830553080374,0.07737515732740431,0.07476042443680768,0.14014911331901625,0.02282958327080972,0.056742880133799786,0.1004930722819684,0.08268276479238285,0.06303800736871414,0.15584800386194572,0.16369216654481275,0.09073873312179266,0.03302171602709811,0.08195514496576567,0.030936362027223215,0.03246853804009688,0.08626886328808847,0.07039015457832268,0.08879292790454248,0.1325867593483222,0.08806129249393697,0.12147574628149806,0.11387035540963411,0.12305241181025091,0.15006662386601333,0.10779130187940707,0.12896816505291106,0.09357022682529649,0.09422522250623452,0.010193819769696291,0.12549965502373803,0.06577039024489,0.08261872735630436,0.11476922998477995,0.037354920594882275,0.043367392828646545,0.0762372994745024,0.05961439443856521,0.0810686838429614,0.10843813894217871,0.02372009831490166,0.1304342839189776,0.028093172413644923,0.058358089336921846,0.09101668790842433,0.0320479436989884,0.03393684338637899,0.1596587057897719,0.03622045399164962,0.08434543776050399,0.04321861330350216,0.20292041743271047,0.05224549781981716,0.05567076472907319,0.10932086947760428,0.11045338078701164,0.06687660435513,0.04899857938461806,0.07030181052461901,0.023825531658036064,0.05921546700644746,0.16035022279587974,0.06907206113209124,0.1187942884069349,0.10192082523835579,0.055654169172800284,0.03763784223287321,0.14927812452524047,0.06384930369235213,0.06671737816776296,0.142002117986845,0.05326818743923588,0.06509188242372294,0.039361155302822574,0.0713627897329018,0.028023699039796953,0.08220478925636779,0.1042045986930326,0.09820424812877493,0.039090030938393736,0.06418756428523381,0.06607427093340909,0.03298657968397138,0.06232046364022406,0.04090715073406272,0.12077328016249995,0.05357489268684438,0.04372548941200071
2012-01-31,0.06655805282643928,0.0351879848760434,0.09794537062023956,0.061935729677795204,0.16219466533806637,0.0736041047308736,0.13204837014869505,0.04096781036244919,0.07533362612485896,0.08263259229999848,0.0706359199247611,0.20795801819114765,0.06551347416892604,0.06296082815101453,0.11725422172574987,0.07695354981427358,0.08650779846058035,0.18148121929854308,0.18361477700917528,0.09093100265071438,0.02947843299865489,0.09292042178084407,0.02537486393095932,0.034964634291480876,0.08980413990464862,0.07234341261240217,0.09776847204847948,0.1300337070942196,0.06495214391493837,0.1210921358571675,0.1732401734556311,0.11956173434407821,0.15745737309835178,0.10367891957113703,0.1423846121803712,0.10092939465038295,0.09240238849168929,0.014076326626964935,0.17241521644037908,0.057776620255179795,0.1048305759108657,0.10593396496163825,0.03791380832907462,0.040914722438921906,0.08228676761767578,0.0697384867622082,0.0851681895309513,0.11357710737192787,0.01973213285443329,0.14523296104502798,0.03329131057649505,0.054519344842158354,0.08073245125669071,0.03707573303711127,0.028710622491881173,0.17404296440567182,0.035103594954444386,0.08339875334052749,0.036277646770096234,0.23477003632670432,0.07478215385013472,0.05216888230727102,0.11146386074802705,0.11603318616927731,0.05882557371202368,0.02754992056080401,0.06089060749162887,0.03127818856339143,0.05551949651034826,0.15356264234950343,0.08307677286596453,0.11738030503756798,0.11941389756215756,0.06107979201750638,0.0812395615806818,0.12946369424741133,0.06364072518564685,0.054250521149105925,0.1383164271960653,0.07119669131551588,0.06687099543575344,0.031011732961476222,0.060181868911964864,0.09877511895076524,0.07796586519007798,0.100382006592829,0.10281860106525137,0.035311068735116954,0.05854527925211758,0.0671974697045594,0.03630121553243744,0.06674955783945367,0.038030435761971654,0.12009380672221154,0.05282699322059377,0.07753880100511265
2012-02-29,0.08846537559452573,0.037628133288430905,0.08664199615786009,0.05966988578844408,0.13442861682717386,0.07318578736474528,0.12233722540137533,0.04242338829447271,0.06417774468322536,0.08477232726400308,0.06482010062250883,0.2051211436515839,0.06604973594148811,0.06304115480159547,0.12630528088413148,0.07263242298525188,0.08962588192379144,0.1647256483426026,0.17546162747133912,0.08798256212013288,0.017797846966821053,0.07316382329222725,0.029888289314286925,0.03688057280841756,0.08665451852326962,0.07226505716215564,0.08965173579124477,0.12676352316018752,0.06400276436673007,0.11292387914043632,0.15356560662138746,0.1170563705546392,0.147928187319336,0.11739779265245387,0.13429569542324338,0.10553744995724046,0.07735604786657337,0.02523645449063538,0.1629126408196233,0.04172645301023725,0.08617100135698302,0.08988604491953198,0.03525621805378227,0.02727163398042598,0.07937250495661656,0.0676821631836674,0.06113422158850382,0.1060757987039666,0.017689679921879125,0.1421056750331228,0.03301222048217412,0.04703532769099532,0.056362691668546405,0.035001275244410164,0.030839876222695496,0.15379155814426906,0.033244531760644846,0.08033829352085786,0.029099226164846084,0.21224580237090018,0.07577291944874799,0.051486707860594644,0.09187579043998288,0.10857410104048974,0.051748509724821826,0.03174772445889489,0.06083382068064372,0.040335666782776225,0.055213336330434105,0.1527972718858726,0.07766290331930469,0.10641651288768628,0.09467427140900435,0.05175213523679634,0.08054423529439508,0.11487263950971179,0.056024264889037174,0.04683635753522619,0.12093924808927646,0.05370447695642301,0.05351344254343307,0.02796915596265732,0.07817618289010457,0.09763638882731943,0.07320307610445399,0.08907936719181361,0.07725101092106523,0.034120231728597177,0.0555902039293297,0.02618310698457617,0.03604525505772443,0.06010175490650168,0.046735854246013855,0.11014512262216562,0.037023304533156845,0.07270228732763037
2012-03-31,0.08219018579099202,0.03934436904690539,0.0871205272075923,0.04952956357040898,0.1271812522054409,0.03511487700974615,0.08002346590886203,0.04093665813729729,0.05079380786434426,0.06890545145576926,0.03674782401041558,0.16771965698455105,0.06676910715852416,0.046840709706031165,0.0738825623641167,0.029416271955920427,0.07182626954442563,0.13389366603900107,0.14675592540629628,0.07917097951863325,0.020501489733765334,0.0641116119501758,0.031885597164742194,0.036886245243473705,0.08235980960372674,0.0634308817368342,0.07125867818492669,0.0778837909399856,0.037237476500198104,0.09052730931887365,0.12248520381196032,0.09705103869208806,0.11594859559822786,0.11438912143285089,0.11212255205438224,0.07035531812632143,0.06311287408734524,0.027082774901440718,0.13186734550092488,0.017573871663052725,0.06093802102294947,0.06836383877595108,0.035259582314787104,0.03054412126267148,0.03129728928860996,0.06728003206893035,0.06111118307315641,0.08340934014166794,0.007125945173435594,0.10445686089531184,0.03678624944076943,0.03571296190836099,0.03403573331119415,0.030896519133036135,0.020501390789025662,0.12542356494523776,0.034180008164012614,0.035097305223866705,0.02640756217657742,0.17113073346690272,0.06028854475748425,0.04224886815814717,0.0739573197454189,0.08422507806038142,0.04938737672912564,0.032000315830753356,0.04296898755953863,0.04015303359240617,0.032202165447439736,0.13569463860419448,0.06103988811324752,0.0907802548189763,0.07905395468879957,0.03252183124108497,0.0768634015432843,0.08526681307246035,0.0569240526306077,0.030467876353857084,0.10436039451073989,0.048044611001623924,0.03367582578937758,0.026613439602537228,0.07009781927208526,0.08860721947313836,0.037111153888558644,0.08500875595117845,0.07799529535316953,0.02274337907202402,0.03444434785833165,0.028235941128479065,0.03622872239156093,0.03126007529216345,0.041921855962326365,0.07232254521752746,0.03223611460610212,0.0647346538398892
2012-04-30,0.09334491568140256,0.03685946932035651,0.0651207719900741,0.030564531739662545,0.05538373808094196,0.028314210394590908,0.048973583043863546,0.04104417269318078,0.040991695083301104,0.055001840874757645,0.02762709063603538,0.19320825131125446,0.07517995965042122,0.03867745216489141,0.06780787148458478,0.05785625088082263,0.07368192900915738,0.11958575025732855,0.10596552095337351,0.027362561307848,0.02023315268362815,0.0584686114403394,0.0373633392713218,0.034745953607684045,0.052113350260589435,0.037144747666889244,0.0572423424010081,0.04250684382113575,0.022961768230642478,0.08612070742036594,0.1181692377612755,0.07801580546206634,0.06894423129579266,0.1259203585954715,0.09227681560707683,0.07116937174567638,0.06504944835288416,0.02759222101293407,0.1294544544709292,0.024343528103993473,0.09366793058799558,0.026647026651632336,0.042072986751259166,0.03143956931728285,0.034312499985085905,0.06014744632806443,0.03853705378407118,0.06525921912497247,0.011266683362948653,0.10834246023266429,0.03692005970870664,0.026593546278782434,0.046400396244493006,0.026833574046159873,0.02080715090758528,0.08357785334014228,0.03148487985108503,0.02123874010853861,0.023803756603648196,0.14110027363454516,0.06289668767092223,0.04327696052070218,0.05705645397465766,0.07049948455440384,0.027108816931554022,0.032974309236641484,0.03903644266773171,0.046345740756327865,0.05985646864708866,0.07379250043674425,0.05214426991079213,0.050846344726544,0.07188479368668245,0.05918482263224217,0.08205395882915205,0.0558118344076573,0.04951336562313361,0.028700734582751578,0.04682193502958011,0.051621553949161646,0.026825095088690142,0.03277434335579161,0.05767705382781599,0.08900335002900252,0.04265764478153687,0.04705954695261392,0.05977150409087373,0.04349426393889044,0.027569154022879586,0.025963159637875485,0.04363721880013929,0.045052225337099586,0.03675245196737252,0.073744026690177,0.027085658842017774,0.06553922561211148
2012-05-31,0.08275328456667905,0.03881471673004933,0.08467140332025141,0.04187394525891237,0.07033181539144034,0.028428450054094993,0.045869744661300685,0.0466937880202403,0.051212801755497424,0.061849556692276784,0.05243898487160559,0.1688657299213676,0.08033532726041599,0.04216836057480883,0.09715950945551963,0.07543115523332115,0.08361450124200155,0.13761010099941887,0.12512273411194733,0.03148669330911337,0.022531650367103962,0.06251286418968602,0.03788555909305959,0.04438480928995585,0.09968679176040247,0.04815466426427299,0.06254182239796144,0.06374205356891967,0.022075723515439058,0.08774522208728724,0.14351771678338338,0.0817628878505114,0.08581276312274014,0.10369613633212728,0.08720029832076415,0.05333685569904882,0.05993195182195683,0.023230246059279883,0.13949688765843854,0.043854729841206495,0.10658649347830704,0.04866586189058652,0.04307149387115607,0.046933830414620785,0.043725474297744246,0.046559513379156696,0.05991179543522406,0.053469996766269914,0.017472753761137997,0.14632879109859168,0.03916327321209363,0.05108429710448324,0.09087184317587745,0.040930417846693073,0.033112248304550715,0.11303025176982824,0.030783175061463927,0.0353513809744921,0.03561196925332587,0.15806316475596904,0.07568992542428771,0.040199724579963,0.06497771340493141,0.07840842783783218,0.03040206353166157,0.03419629611777219,0.0462738563749798,0.04715590288756596,0.057928336667375194,0.08043095023238958,0.06735421239160429,0.054512228354916335,0.12823000732698353,0.07880884392310214,0.0847511472687184,0.043420632083114453,0.06288454483445172,0.028587788973244276,0.0715216838156966,0.061603979765460955,0.03012284189857302,0.02714536611081825,0.05379628863346074,0.09570925697230996,0.05912850753652826,0.04534311635436614,0.07692736085175128,0.04573573609296446,0.03479133098975258,0.03924180781883901,0.04388015117698162,0.05403093293158519,0.060097850885141677,0.0655572357493838,0.04782654323999276,0.06482669183872741
2012-06-30,0.08674134593349153,0.039554280070546795,0.07533832912933523,0.04485388742210762,0.0762685215780537,0.02725143837486296,0.04550950489504816,0.031228452106442584,0.05194130637482292,0.057580272684561846,0.05232825457966371,0.16851008450748678,0.08067432554524945,0.04314244835379625,0.09517248016219895,0.07283359494830322,0.07103868414561934,0.13616262432892756,0.1219120119142505,0.032115376488779046,0.028644086035157123,0.06836955022893286,0.05125812407745095,0.0485587295546165,0.10292086175066417,0.056164537884135425,0.05976387978563456,0.06279669704165394,0.035616774488553375,0.08583072529846159,0.1428769362155095,0.06719690247153466,0.08990399159650515,0.12347104380658226,0.09500684205054791,0.047201253812593116,0.049500106458668335,0.022658579395992022,0.13600802713351437,0.044145961087341465,0.1114097156512272,0.048673861113348614,0.04438479868417574,0.04481615645297176,0.06339301124023097,0.045716848268771,0.05743273283556028,0.0652280826489056,0.039232321853409476,0.14662832253240501,0.04083732668232225,0.0477758058344413,0.09146257868744259,0.029636924124041127,0.030217729780826277,0.11586234419149516,0.03670028368191849,0.041156882870810395,0.054832207946713,0.16297758589486414,0.07585101990604805,0.027527471611120465,0.06642536696684627,0.0851397091870492,0.03310876122966732,0.03489558714080118,0.04033041432929681,0.043934558306861535,0.06434802782787308,0.07682912816815483,0.06823327636468102,0.03905409221845178,0.12975526975786836,0.08043438999349033,0.08136817048251532,0.056020503247020736,0.06825070415934707,0.030797650333371264,0.07865427601471581,0.066983476593603,0.040391782879415,0.027153678082416657,0.04956282567093095,0.09054496305936284,0.0706023879043418,0.041700758717206986,0.07575262600614299,0.04671712598226295,0.03860878967376883,0.03875504548436158,0.04464077742391262,0.05264945321452978,0.06178654681104241,0.06832149733508332,0.05691477441583511,0.0654459754313983
2012-07-31,0.08143892359409288,0.02882705916855031,0.07094620029801672,0.04490484122318487,0.05619945721818691,0.0380135691901808,0.037163125666685615,0.05424066330388867,0.04853035955153186,0.05793984990417992,0.05238281478843882,0.14725947438530707,0.07566350589018445,0.03747319509207215,0.08815846386664102,0.07199539693527356,0.05920087667631162,0.11382250597486523,0.06541325908372166,0.03219590174150479,0.0234210825395021,0.06094173905115539,0.04861349575272825,0.04238812268050961,0.0941194236878888,0.05503409557816908,0.03637210005660326,0.0423717907106385,0.04565038634899185,0.08466830759257096,0.08547030948069624,0.049725101770746384,0.0839997151749091,0.11751325764344996,0.04336259157939765,0.06565605076342372,0.05062440563105763,0.023740109592097092,0.09209553855652446,0.049031652305684924,0.08407853418709282,0.04266861737928853,0.04314905238968092,0.0414547274840758,0.07200366984908033,0.037817658182783105,0.04920619888791214,0.037799910318975664,0.039676352679003386,0.1372422233084016,0.02996178392954368,0.05222488746553448,0.10189936524051937,0.03170112167714109,0.03057925856421048,0.09742416333886396,0.03570843457871631,0.03566640042894248,0.05651007285842099,0.11810963955954841,0.05898978736548097,0.018779239819022787,0.06837131712532353,0.06388744425958015,0.03146851209000717,0.033149833190490446,0.03979391493134736,0.048311466610111625,0.06527814373843388,0.07517052589526028,0.062129466072240125,0.03636796954145558,0.11052298277518827,0.07985329225030106,0.06294378473232345,0.04656594288165162,0.09883789695326813,0.035127041618242774,0.09100606264135594,0.05370507575025011,0.0377563748067918,0.02296629357982902,0.04719202744158192,0.06201330452959645,0.0742958795076696,0.04230610962869654,0.050700269692907265,0.07822250216782041,0.04310868416839544,0.03866828899279646,0.027921533073357166,0.05203112464509624,0.06359616528507347,0.06618054172202144,0.0563635357390673,0.057773477201162236
2012-08-31,0.054586745811641114,0.03452724565809546,0.07004283140497754,0.044540978669469815,0.06389381773845351,0.03919316295926456,0.057968336133936656,0.05301113558327324,0.04877893237282683,0.05638302720450753,0.05317981963706585,0.14337047014308846,0.07378374696722259,0.035468298058990586,0.07588710592241413,0.06033964445591639,0.05939280838675008,0.11573027248912068,0.057672838729856776,0.030956785647019282,0.02880285398523324,0.05083961924628107,0.04757257838357123,0.04447566265319969,0.13237966391672987,0.050081917941533646,0.03673059191211382,0.05530568587159311,0.04742026545919836,0.10697557283742576,0.08295526137170528,0.0588700667008172,0.07667837522611659,0.09310302068470647,0.04778088763466484,0.04822083188464217,0.05139887194475951,0.016339637920488044,0.09400115498837538,0.05326368916607065,0.08883505435614567,0.0406318798747085,0.04233891409975256,0.04023840043413479,0.07744179806667977,0.05110952867171799,0.04808462569226771,0.049158933700181734,0.04106194680461602,0.13609358649458062,0.05301029719576449,0.051359429299329795,0.1125156187489783,0.03169717045587685,0.03265189483726168,0.10167483275448556,0.033744133240975825,0.03585310287952634,0.059742163576269255,0.1315414985222877,0.05200163975392341,0.03507883443583107,0.06244770800655228,0.06461074206966559,0.0304455098861681,0.024601821145907962,0.03929655318781442,0.04098807483286449,0.058569211304729855,0.05046511891734773,0.06091104266293636,0.037753331242373886,0.12256884511291637,0.07657100551350637,0.09469760933168238,0.05874711627035753,0.10778527651016258,0.03539775019492806,0.08587740572506479,0.0535020288701192,0.037747497639173816,0.041434209770333456,0.026298823846774545,0.056228835283650414,0.06982205591557034,0.041431398939043296,0.059897378010149535,0.07576829529963071,0.04217841252727521,0.040570905305700705,0.04423434469941611,0.04658136378790238,0.059754829370059055,0.06818717993435365,0.05462732002742498,0.06148183622796241
